WeatherDelay,AWND,PCRP,SNOW,AVGT
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,6.3,2.3,0,0.7
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,8.5,5.8,0,7.3
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,4.9,0,0,-2.2
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,5.4,0,0,-1.3
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
14,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
14,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
9,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
8,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
7,7.9,0,0,0.9
0,7.9,0,0,0.9
9,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
11,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
18,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
12,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,,,,
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
15,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
7,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
0,7.9,0,0,0.9
