Date,Destination Airport,Departure delay (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes),AWND,PCRP,SNOW,AVGT
9/8/2016,PHX,-3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,PHX,77,67,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,PHL,-1,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,CLT,-8,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,CLT,-6,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,PHX,-7,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,PHL,-3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,PHX,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,ATL,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,SAN,1,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,MCO,32,31,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,SFO,-1,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,EWR,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,EWR,80,80,0,14,0,0,3.6,1.3,0,24.6
9/8/2016,DCA,-8,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DCA,-3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,LAX,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,SEA,108,108,0,10,0,0,3.6,1.3,0,24.6
9/8/2016,SJC,-2,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,SEA,-6,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,STL,15,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,SFO,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,BOS,3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,BOS,-7,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,PHL,-2,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,SNA,-6,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,BOS,18,1,0,18,0,17,3.6,1.3,0,24.6
9/8/2016,SNA,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,SEA,-3,0,0,16,0,0,3.6,1.3,0,24.6
9/8/2016,BOS,-8,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,LAX,18,18,0,17,0,0,3.6,1.3,0,24.6
9/8/2016,BOS,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DCA,18,18,0,1,0,0,3.6,1.3,0,24.6
9/8/2016,RSW,-6,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DEN,105,0,0,14,0,105,3.6,1.3,0,24.6
9/8/2016,CLT,67,62,0,0,0,2,3.6,1.3,0,24.6
9/8/2016,SAN,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,JFK,-1,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,STL,0,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,SMF,7,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,MIA,-3,0,0,28,0,0,3.6,1.3,0,24.6
9/8/2016,STL,-7,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DFW,27,0,0,21,0,27,3.6,1.3,0,24.6
9/8/2016,AUS,-6,0,0,30,0,0,3.6,1.3,0,24.6
9/8/2016,LAX,-1,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,TUL,6,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,MIA,-4,0,0,15,0,0,3.6,1.3,0,24.6
9/8/2016,MSP,-2,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,MIA,3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,MSP,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,MIA,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DEN,-8,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DEN,11,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,SEA,18,0,0,8,0,18,3.6,1.3,0,24.6
9/8/2016,RDU,-9,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,FLL,-2,0,0,16,0,0,3.6,1.3,0,24.6
9/8/2016,SFO,17,0,0,2,0,17,3.6,1.3,0,24.6
9/8/2016,AUS,-7,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,AUS,-7,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DFW,10,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,PDX,37,37,0,18,0,0,3.6,1.3,0,24.6
9/8/2016,BOS,-6,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,TUS,86,0,0,0,0,85,3.6,1.3,0,24.6
9/8/2016,TPA,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DFW,-3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,RDU,130,9,0,0,0,120,3.6,1.3,0,24.6
9/8/2016,DCA,-5,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,MSP,50,0,0,9,0,50,3.6,1.3,0,24.6
9/8/2016,LAX,0,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,RDU,-1,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,LAS,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,SFO,-1,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,CLT,-8,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,PHL,-6,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,CLT,-2,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,PHL,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DFW,0,0,0,20,0,0,3.6,1.3,0,24.6
9/8/2016,PHX,-5,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,CLT,194,0,0,0,0,192,3.6,1.3,0,24.6
9/8/2016,CLT,0,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,CLT,-3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,PHL,-7,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,PHX,-3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,CLT,10,0,0,7,0,10,3.6,1.3,0,24.6
9/8/2016,MSP,7,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DCA,31,0,0,0,0,23,3.6,1.3,0,24.6
9/8/2016,MIA,1,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,MCO,-2,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,BDL,-3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,STL,-3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,SAN,-2,0,0,17,0,0,3.6,1.3,0,24.6
9/8/2016,LAX,2,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,LAX,-5,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,BOS,1,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,LAX,0,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,SEA,-3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,AUS,-3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DEN,-3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DTW,-5,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DEN,19,7,0,11,0,12,3.6,1.3,0,24.6
9/8/2016,ATL,-3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DCA,-7,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DFW,11,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DFW,-3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DFW,12,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DFW,18,18,0,19,0,0,3.6,1.3,0,24.6
9/8/2016,SNA,37,30,0,2,0,7,3.6,1.3,0,24.6
9/8/2016,DFW,34,34,0,13,0,0,3.6,1.3,0,24.6
9/8/2016,DFW,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DFW,-5,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,MCO,-2,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,MCI,-6,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DFW,2,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,BOS,38,17,0,0,0,17,3.6,1.3,0,24.6
9/8/2016,EWR,-1,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,LAX,10,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,MSP,-3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,LAS,4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,SLC,0,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,TPA,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DFW,36,36,0,7,0,0,3.6,1.3,0,24.6
9/8/2016,SAN,23,0,0,7,0,23,3.6,1.3,0,24.6
9/8/2016,LAX,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,SJC,-2,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,PHL,1,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,DTW,60,0,0,0,0,45,3.6,1.3,0,24.6
9/8/2016,SFO,-2,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,JAC,60,6,0,0,0,51,3.6,1.3,0,24.6
9/8/2016,SFO,-4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,SLC,4,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,PBI,-5,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,RNO,15,12,0,12,0,3,3.6,1.3,0,24.6
9/8/2016,SEA,-3,0,0,0,0,0,3.6,1.3,0,24.6
9/8/2016,ATL,11,11,0,12,0,0,3.6,1.3,0,24.6
9/9/2016,LAS,20,20,0,0,0,0,2.3,0,0,23.2
9/9/2016,SFO,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,MSP,-6,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,TPA,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,MCO,6,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PDX,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DFW,20,20,0,2,0,0,2.3,0,0,23.2
9/9/2016,LAX,11,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,JFK,3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DCA,-8,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,RDU,-7,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LGA,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,MIA,-1,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,MIA,3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,BOS,6,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DFW,91,91,0,21,0,0,2.3,0,0,23.2
9/9/2016,LGA,-8,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LAS,0,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DCA,-1,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,MIA,0,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LGA,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LGA,-8,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,MIA,-1,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SNA,-5,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LGA,-8,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LGA,-6,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LGA,-8,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LGA,20,20,0,1,0,0,2.3,0,0,23.2
9/9/2016,LGA,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,BOS,7,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LGA,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LGA,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LGA,-6,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LGA,-6,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LGA,0,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LGA,-7,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SJU,-6,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHX,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHL,-7,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHL,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHX,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHX,-6,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHX,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHL,13,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,CLT,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,CLT,-13,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHX,0,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHL,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHX,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,ATL,-5,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SAN,2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,MCO,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SFO,-5,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,EWR,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,EWR,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DCA,-5,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DCA,-8,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LAX,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SEA,-7,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SJC,-8,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SEA,3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,STL,-5,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SFO,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,BOS,-1,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,BOS,2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHL,-5,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SNA,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,BOS,27,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SNA,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SEA,4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,BOS,0,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LAX,-6,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,BOS,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DCA,13,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,RSW,0,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DEN,-1,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,CLT,28,28,0,1,0,0,2.3,0,0,23.2
9/9/2016,SAN,-6,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,JFK,-5,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,STL,80,79,0,0,0,0,2.3,0,0,23.2
9/9/2016,SMF,8,0,0,9,0,8,2.3,0,0,23.2
9/9/2016,MIA,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,STL,17,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DFW,-9,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,AUS,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LAX,-1,0,0,16,0,0,2.3,0,0,23.2
9/9/2016,TUL,-8,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,MIA,6,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,MSP,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,MIA,-1,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,MSP,9,0,0,28,0,0,2.3,0,0,23.2
9/9/2016,MIA,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DEN,-5,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DEN,1,0,0,59,0,0,2.3,0,0,23.2
9/9/2016,SEA,32,0,0,11,0,32,2.3,0,0,23.2
9/9/2016,RDU,-8,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,FLL,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SFO,-1,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,AUS,4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,AUS,0,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DFW,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PDX,9,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,BOS,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,TUS,-5,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,TPA,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DFW,-10,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,RDU,-1,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DCA,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,MSP,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LAX,7,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,RDU,-8,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LAS,-1,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SFO,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,CLT,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHL,-6,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,CLT,-1,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHL,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DFW,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHX,0,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,CLT,4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,CLT,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,CLT,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHL,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHX,-7,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,CLT,-11,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,MSP,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DCA,-9,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,MIA,0,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,MCO,-5,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,BDL,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,STL,-6,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SAN,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LAX,-5,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LAX,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,BOS,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LAX,0,0,0,31,0,0,2.3,0,0,23.2
9/9/2016,SEA,-1,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,AUS,1,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DEN,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DTW,-6,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DEN,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,ATL,18,1,0,0,0,14,2.3,0,0,23.2
9/9/2016,DCA,-5,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DFW,-6,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DFW,5,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DFW,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DFW,25,0,0,14,0,25,2.3,0,0,23.2
9/9/2016,SNA,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DFW,0,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DFW,9,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DFW,5,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,MCO,13,11,0,5,0,2,2.3,0,0,23.2
9/9/2016,MCI,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DFW,2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,BOS,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,EWR,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LAX,7,0,0,24,0,0,2.3,0,0,23.2
9/9/2016,MSP,-5,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LAS,-1,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SLC,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,TPA,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DFW,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SAN,16,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,LAX,106,5,0,0,0,93,2.3,0,0,23.2
9/9/2016,SJC,-9,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PHL,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,DTW,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SFO,-2,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,JAC,-6,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SFO,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,SLC,-4,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,PBI,-5,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,RNO,66,66,0,7,0,0,2.3,0,0,23.2
9/9/2016,SEA,-3,0,0,0,0,0,2.3,0,0,23.2
9/9/2016,ATL,-2,0,0,0,0,0,2.3,0,0,23.2
9/10/2016,LAS,-4,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,TPA,-8,0,0,42,0,0,4.9,0.3,0,20.4
9/10/2016,MCO,17,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,PDX,8,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,LAX,61,7,0,0,0,23,4.9,0.3,0,20.4
9/10/2016,JFK,-3,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,RDU,-10,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,LGA,-4,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,BOS,-9,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,MIA,-5,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,MIA,-1,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,BOS,-4,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,LAS,-6,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,MIA,57,46,0,0,0,1,4.9,0.3,0,20.4
9/10/2016,LGA,9,0,0,19,0,9,4.9,0.3,0,20.4
9/10/2016,LGA,-7,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,MIA,40,0,0,39,0,0,4.9,0.3,0,20.4
9/10/2016,SNA,0,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,LGA,0,0,0,27,0,0,4.9,0.3,0,20.4
9/10/2016,LGA,-2,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,BOS,-9,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,LGA,-7,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,LGA,-6,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,LGA,-5,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,SJU,-3,0,0,22,0,0,4.9,0.3,0,20.4
9/10/2016,PHX,0,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,PHL,205,126,0,0,0,51,4.9,0.3,0,20.4
9/10/2016,PHX,-4,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,PHX,-1,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,PHX,-7,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,PHL,-2,0,0,103,0,0,4.9,0.3,0,20.4
9/10/2016,CLT,-9,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,CLT,-7,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,PHX,-6,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,PHL,42,32,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,PHL,-9,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,PHX,-6,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,ATL,-5,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,SAN,2,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,MCO,-7,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,SFO,0,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,EWR,-2,0,0,53,0,0,4.9,0.3,0,20.4
9/10/2016,DCA,-6,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,LAX,-3,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,SEA,7,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,SEA,0,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,SFO,-3,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,BOS,-7,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,PHL,-7,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,SNA,0,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,BOS,52,0,0,44,0,0,4.9,0.3,0,20.4
9/10/2016,SNA,-1,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,SEA,-3,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,LAX,17,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,BOS,-5,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,DCA,-5,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,RSW,-9,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,DEN,-4,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,CLT,-6,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,SAN,-4,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,JFK,-6,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,STL,118,114,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,SMF,-5,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,MIA,41,23,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,STL,1,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,DFW,-3,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,LAX,-4,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,TUL,-7,0,0,0,0,0,4.9,0.3,0,20.4
9/10/2016,MIA,-6,0,0,0,0,0,4.9,0.3,0,20.4
